,Order ID,Order Date,Ship Date,Customer Name,Country,City,State,Category,Product Name,Sales,Quantity,Profit
2671,CA-2014-107174,07-11-2014,14-11-2014,Adam Bellavance,USA,Seattle,Washington,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,449.57,2.0,-73.05
2672,CA-2014-107174,07-11-2014,14-11-2014,Adam Bellavance,USA,Seattle,Washington,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,3.0,32.69
2673,CA-2011-114125,09-07-2011,13-07-2011,Gary Hansen,USA,Los Angeles,California,Labels,Avery 49,2.88,1.0,1.41
2674,CA-2011-114125,09-07-2011,13-07-2011,Gary Hansen,USA,Los Angeles,California,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,41.9,6.0,14.14
2675,CA-2011-114125,09-07-2011,13-07-2011,Gary Hansen,USA,Los Angeles,California,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",23.92,4.0,4.07
2676,CA-2014-149699,23-12-2014,25-12-2014,Chad McGuire,USA,Los Angeles,California,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,5.0,142.49
2677,CA-2013-166429,03-09-2013,09-09-2013,Toby Gnade,USA,Des Moines,Washington,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2.0,449.99
2678,CA-2012-112767,02-08-2012,06-08-2012,Darren Koutras,USA,Springfield,Oregon,Tables,Balt Split Level Computer Training Table,277.5,4.0,-188.7
2679,CA-2012-136700,06-12-2012,11-12-2012,David Bremer,USA,Santa Barbara,California,Paper,Spiral Phone Message Books with Labels by Adams,8.96,2.0,4.39
2680,CA-2013-104633,13-06-2013,17-06-2013,Erin Ashbrook,USA,Pasadena,California,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185.88,6.0,83.65
2681,CA-2013-104633,13-06-2013,17-06-2013,Erin Ashbrook,USA,Pasadena,California,Paper,Xerox 228,12.96,2.0,6.22
2682,CA-2011-158225,22-09-2011,28-09-2011,Sanjit Engle,USA,San Jose,California,Storage,"File Shuttle II and Handi-File, Black",169.45,5.0,42.36
2683,CA-2011-158225,22-09-2011,28-09-2011,Sanjit Engle,USA,San Jose,California,Storage,Tennsco Commercial Shelving,40.68,2.0,0.41
2684,CA-2011-109897,12-08-2011,16-08-2011,Ben Wallace,USA,San Francisco,California,Phones,BlackBerry Q10,806.34,8.0,50.4
2685,CA-2011-109897,12-08-2011,16-08-2011,Ben Wallace,USA,San Francisco,California,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",85.44,3.0,31.61
2686,CA-2014-152310,13-08-2014,20-08-2014,Dana Kaydos,USA,Seattle,Washington,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,1.0,90.0
2687,CA-2014-152310,13-08-2014,20-08-2014,Dana Kaydos,USA,Seattle,Washington,Paper,Xerox 1937,192.16,4.0,92.24
2688,CA-2014-152310,13-08-2014,20-08-2014,Dana Kaydos,USA,Seattle,Washington,Phones,Grandstream GXP1160 VoIP phone,242.62,8.0,27.3
2689,CA-2014-152310,13-08-2014,20-08-2014,Dana Kaydos,USA,Seattle,Washington,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3.0,11.69
2690,CA-2014-152310,13-08-2014,20-08-2014,Dana Kaydos,USA,Seattle,Washington,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",174.95,5.0,12.25
2691,CA-2014-152310,13-08-2014,20-08-2014,Dana Kaydos,USA,Seattle,Washington,Binders,Avery Legal 4-Ring Binder,100.7,6.0,37.76
2692,CA-2013-139549,21-10-2013,26-10-2013,Muhammed Yedwab,USA,El Cajon,California,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.14,4.0,4.84
2693,US-2014-168802,04-11-2014,08-11-2014,Jack O'Briant,USA,Seattle,Washington,Binders,Binder Posts,18.37,4.0,5.97
2694,US-2011-103338,11-03-2011,15-03-2011,Richard Bierner,USA,Roseville,California,Art,Economy #2 Pencils,7.98,3.0,2.07
2695,US-2014-167318,27-07-2014,02-08-2014,George Zrebassa,USA,Los Angeles,California,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5.0,659.98
2696,US-2014-167318,27-07-2014,02-08-2014,George Zrebassa,USA,Los Angeles,California,Chairs,"Global Airflow Leather Mesh Back Chair, Black",362.35,3.0,45.29
2697,US-2011-120313,31-10-2011,02-11-2011,Nancy Lomonaco,USA,San Francisco,California,Phones,Motorola L804,73.58,2.0,8.28
2698,CA-2014-135419,04-11-2014,10-11-2014,Bruce Geld,USA,Bakersfield,California,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.37,4.0,36.48
2699,CA-2013-149335,26-07-2013,26-07-2013,Becky Castell,USA,San Francisco,California,Art,Newell 325,37.17,9.0,11.15
2700,CA-2014-135076,14-04-2014,18-04-2014,Yana Sorensen,USA,Hesperia,California,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",436.7,6.0,-38.21
2701,CA-2014-141481,12-06-2014,15-06-2014,Zuschuss Donatelli,USA,Los Angeles,California,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44,3.0,16.59
2702,CA-2011-110555,11-04-2011,18-04-2011,Michelle Moray,USA,Great Falls,Montana,Storage,Eldon Simplefile Box Office,87.08,7.0,24.38
2703,CA-2011-110555,11-04-2011,18-04-2011,Michelle Moray,USA,Great Falls,Montana,Phones,AT&T SB67148 SynJ,105.58,2.0,9.24
2704,CA-2011-110555,11-04-2011,18-04-2011,Michelle Moray,USA,Great Falls,Montana,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,217.44,6.0,91.32
2705,CA-2014-157273,31-01-2014,03-02-2014,Sam Zeldin,USA,Seattle,Washington,Phones,Mitel 5320 IP Phone VoIP phone,604.77,4.0,60.48
2706,CA-2011-109918,07-09-2011,12-09-2011,Lisa Ryan,USA,Santa Clara,California,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,4.0,7.39
2707,CA-2011-109918,07-09-2011,12-09-2011,Lisa Ryan,USA,Santa Clara,California,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,2.0,9.66
2708,CA-2011-109918,07-09-2011,12-09-2011,Lisa Ryan,USA,Santa Clara,California,Binders,Avery Legal 4-Ring Binder,83.92,5.0,31.47
2709,CA-2013-118745,12-06-2013,17-06-2013,Seth Vernon,USA,Los Angeles,California,Tables,Bretford Rectangular Conference Table Tops,902.71,3.0,33.85
2710,CA-2013-163972,18-10-2013,22-10-2013,Michael Granlund,USA,Fresno,California,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",120.67,2.0,21.29
2711,CA-2013-113726,25-11-2013,02-12-2013,Steve Carroll,USA,Seattle,Washington,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,82.26,3.0,33.73
2712,CA-2013-152940,11-11-2013,14-11-2013,Rose O'Brian,USA,San Francisco,California,Storage,Acco Perma 2700 Stacking Storage Drawers,29.74,1.0,4.46
2713,CA-2012-158701,05-01-2012,10-01-2012,James Lanier,USA,San Francisco,California,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6.0,23.59
2714,CA-2012-158701,05-01-2012,10-01-2012,James Lanier,USA,San Francisco,California,Binders,Fellowes Binding Cases,56.16,6.0,17.55
2715,CA-2013-134544,18-03-2013,20-03-2013,Anna Chung,USA,San Francisco,California,Phones,i.Sound Portable Power - 8000 mAh,84.78,2.0,-20.14
2716,CA-2014-137582,05-09-2014,09-09-2014,Cynthia Voltz,USA,Oakland,California,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81,3.0,4.13
2717,CA-2014-153227,05-12-2014,07-12-2014,Chris Selesnick,USA,Los Angeles,California,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2.0,5.76
2718,CA-2012-133837,13-04-2012,18-04-2012,Thea Hendricks,USA,Glendale,Arizona,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.74,1.0,0.81
2719,CA-2013-154067,01-02-2013,07-02-2013,Suzanne McNair,USA,Los Angeles,California,Paper,Xerox 1883,105.52,4.0,48.54
2720,CA-2012-134082,11-12-2012,17-12-2012,Jim Kriz,USA,San Bernardino,California,Binders,GBC Recycled Grain Textured Covers,110.53,4.0,38.68
2721,CA-2014-118199,10-05-2014,12-05-2014,Laurel Beltran,USA,Seattle,Washington,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5.0,46.23
2722,CA-2014-118199,10-05-2014,12-05-2014,Laurel Beltran,USA,Seattle,Washington,Storage,Home/Office Personal File Carts,104.28,3.0,26.07
2723,CA-2014-118199,10-05-2014,12-05-2014,Laurel Beltran,USA,Seattle,Washington,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",286.85,1.0,63.11
2724,CA-2014-118199,10-05-2014,12-05-2014,Laurel Beltran,USA,Seattle,Washington,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,4.0,2.68
2725,CA-2014-118199,10-05-2014,12-05-2014,Laurel Beltran,USA,Seattle,Washington,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,199.98,2.0,87.99
2726,CA-2012-128356,02-10-2012,07-10-2012,Resi Pölking,USA,Thornton,Colorado,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",10.94,2.0,0.96
2727,US-2014-132220,13-11-2014,17-11-2014,Don Jones,USA,Tempe,Arizona,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62.35,6.0,-10.91
2728,CA-2012-151470,20-09-2012,26-09-2012,Anne McFarland,USA,Las Vegas,Nevada,Binders,Wilson Jones Impact Binders,45.58,11.0,16.52
2729,CA-2011-108861,28-05-2011,01-06-2011,Magdelene Morse,USA,Seattle,Washington,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,4.0,51.36
2730,CA-2014-145779,07-05-2014,11-05-2014,Doug Bickford,USA,Tucson,Arizona,Paper,Xerox 1883,84.42,4.0,27.44
2731,CA-2011-131387,28-04-2011,30-04-2011,Arianne Irving,USA,San Francisco,California,Phones,Samsung Galaxy Mega 6.3,1679.96,5.0,126.0
2732,CA-2013-154081,23-05-2013,30-05-2013,Jim Epp,USA,Los Angeles,California,Phones,Nortel Business Series Terminal T7208 Digital phone,222.38,2.0,22.24
2733,CA-2011-100881,28-03-2011,01-04-2011,Daniel Raglin,USA,Albuquerque,New Mexico,Phones,AT&T TR1909W,302.38,3.0,22.68
2734,CA-2012-144043,10-05-2012,15-05-2012,Alan Barnes,USA,Louisville,Colorado,Accessories,Belkin Standard 104 key USB Keyboard,46.69,4.0,-2.92
2735,CA-2013-168557,20-09-2013,24-09-2013,Frank Hawley,USA,San Francisco,California,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.93,2.0,3.12
2736,CA-2014-134880,28-10-2014,02-11-2014,Tamara Willingham,USA,Mesa,Arizona,Paper,Xerox 1882,44.78,1.0,16.23
2737,CA-2014-158736,19-12-2014,25-12-2014,Tonja Turnell,USA,San Francisco,California,Art,Newell 335,5.76,2.0,1.67
2738,US-2013-119270,13-03-2013,17-03-2013,Scot Wooten,USA,Los Angeles,California,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2.0,8.99
2739,CA-2014-142391,25-09-2014,25-09-2014,Philip Brown,USA,Seattle,Washington,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,10.0,71.93
2740,CA-2014-124716,28-03-2014,01-04-2014,Brendan Dodson,USA,Fresno,California,Paper,Xerox 1982,45.68,2.0,21.01
2741,CA-2014-124716,28-03-2014,01-04-2014,Brendan Dodson,USA,Fresno,California,Paper,Xerox 1913,110.96,2.0,53.26
2742,CA-2014-124716,28-03-2014,01-04-2014,Brendan Dodson,USA,Fresno,California,Paper,Unpadded Memo Slips,11.94,3.0,5.97
2743,CA-2014-106824,08-07-2014,12-07-2014,Annie Thurman,USA,Los Angeles,California,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,3.0,0.12
2744,CA-2013-143154,03-12-2013,09-12-2013,Alan Schoenberger,USA,Longmont,Colorado,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,3.0,-6.21
2745,CA-2012-102316,29-02-2012,03-03-2012,Dave Hallsten,USA,Los Angeles,California,Phones,Square Credit Card Reader,15.98,2.0,1.2
2746,CA-2012-102316,29-02-2012,03-03-2012,Dave Hallsten,USA,Los Angeles,California,Chairs,Global Deluxe Steno Chair,184.75,3.0,-20.78
2747,CA-2011-164903,21-02-2011,25-02-2011,Steven Roelle,USA,Los Angeles,California,Paper,Xerox 204,12.96,2.0,6.22
2748,CA-2014-133074,22-09-2014,26-09-2014,Doug Bickford,USA,San Francisco,California,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86,7.0,27.93
2749,CA-2014-137624,11-11-2014,18-11-2014,Maria Etezadi,USA,Los Angeles,California,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.42,2.0,-36.21
2750,US-2011-163146,16-05-2011,20-05-2011,Cindy Chapman,USA,San Francisco,California,Accessories,Imation Clip USB flash drive - 8 GB,56.4,3.0,3.38
2751,CA-2014-147354,10-03-2014,14-03-2014,Karl Braun,USA,Los Angeles,California,Copiers,Hewlett Packard 310 Color Digital Copier,479.98,2.0,60.0
2752,CA-2014-147354,10-03-2014,14-03-2014,Karl Braun,USA,Los Angeles,California,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,5.0,9.64
2753,CA-2012-149566,05-12-2012,10-12-2012,George Bell,USA,Los Angeles,California,Accessories,Memorex Micro Travel Drive 8 GB,39.0,3.0,17.55
2754,CA-2012-149566,05-12-2012,10-12-2012,George Bell,USA,Los Angeles,California,Labels,Avery 488,12.6,4.0,6.05
2755,CA-2012-126186,11-09-2012,12-09-2012,George Bell,USA,Aurora,Colorado,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64,4.0,4.0
2756,CA-2011-159849,19-09-2011,19-09-2011,Jim Kriz,USA,San Francisco,California,Fasteners,Revere Boxed Rubber Bands by Revere,5.67,3.0,0.11
2757,CA-2011-104808,05-02-2011,09-02-2011,Mark Haberlin,USA,Escondido,California,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.25,2.0,6.04
2758,CA-2014-162012,12-07-2014,19-07-2014,Karen Bern,USA,Los Angeles,California,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5.0,244.62
2759,CA-2014-162012,12-07-2014,19-07-2014,Karen Bern,USA,Los Angeles,California,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5.0,43.71
2760,CA-2014-101700,24-04-2014,27-04-2014,Sean O'Donnell,USA,Greeley,Colorado,Envelopes,Staples,18.69,2.0,7.01
2761,CA-2014-101700,24-04-2014,27-04-2014,Sean O'Donnell,USA,Greeley,Colorado,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.66,3.0,3.35
2762,US-2013-117387,28-10-2013,01-11-2013,Pete Armstrong,USA,San Francisco,California,Binders,Avery Legal 4-Ring Binder,67.14,4.0,25.18
2763,CA-2011-141110,26-11-2011,01-12-2011,Luke Schmidt,USA,Fresno,California,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32,3.0,1.51
2764,CA-2011-141110,26-11-2011,01-12-2011,Luke Schmidt,USA,Fresno,California,Paper,Xerox 1970,14.94,3.0,7.02
2765,CA-2011-141110,26-11-2011,01-12-2011,Luke Schmidt,USA,Fresno,California,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54,2.0,11.35
2766,CA-2011-141110,26-11-2011,01-12-2011,Luke Schmidt,USA,Fresno,California,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.31,1.0,2.56
2767,US-2011-133949,31-12-2011,31-12-2011,James Lanier,USA,Reno,Nevada,Phones,Panasonic KX TS3282W Corded phone,475.94,7.0,59.49
2768,CA-2014-123624,14-11-2014,18-11-2014,Sanjit Engle,USA,Oxnard,California,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,82.95,5.0,29.03
2769,CA-2013-146437,28-01-2013,01-02-2013,Henry Goldwyn,USA,Los Angeles,California,Art,Newell 345,39.68,2.0,10.32
2770,CA-2013-138233,10-11-2013,15-11-2013,Philip Fox,USA,Oakland,California,Accessories,Logitech Wireless Gaming Headset G930,479.97,3.0,177.59
2771,CA-2013-165918,11-09-2013,15-09-2013,Bryan Davis,USA,Edmonds,Washington,Labels,Avery 487,7.38,2.0,3.47
2772,CA-2013-165918,11-09-2013,15-09-2013,Bryan Davis,USA,Edmonds,Washington,Binders,Storex Dura Pro Binders,14.26,3.0,4.46
2773,CA-2013-165918,11-09-2013,15-09-2013,Bryan Davis,USA,Edmonds,Washington,Paper,Xerox 1945,81.98,2.0,40.17
2774,CA-2013-165918,11-09-2013,15-09-2013,Bryan Davis,USA,Edmonds,Washington,Binders,JM Magazine Binder,39.62,3.0,13.87
2775,CA-2014-117513,04-03-2014,09-03-2014,Bill Tyler,USA,Los Angeles,California,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",399.67,7.0,-14.99
2776,US-2013-114230,28-11-2013,02-12-2013,Chris McAfee,USA,Phoenix,Arizona,Storage,Eldon Simplefile Box Office,39.81,4.0,3.98
2777,CA-2012-156118,08-12-2012,12-12-2012,Henry Goldwyn,USA,Colorado Springs,Colorado,Paper,Southworth Parchment Paper & Envelopes,15.7,3.0,5.1
2778,CA-2014-151281,28-04-2014,03-05-2014,Henry MacAllister,USA,Seattle,Washington,Furnishings,Luxo Economy Swing Arm Lamp,139.58,7.0,39.08
2779,CA-2014-147767,03-12-2014,03-12-2014,Susan Vittorini,USA,Peoria,Arizona,Binders,Vinyl Sectional Post Binders,67.86,6.0,-45.24
2780,CA-2013-113341,26-11-2013,30-11-2013,Mark Hamilton,USA,Los Angeles,California,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.35,3.0,19.44
2781,CA-2011-142769,13-09-2011,13-09-2011,Resi Pölking,USA,Seattle,Washington,Fasteners,OIC Thumb-Tacks,5.7,5.0,2.68
2782,CA-2011-142769,13-09-2011,13-09-2011,Resi Pölking,USA,Seattle,Washington,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,3.0,5.53
2783,CA-2011-142769,13-09-2011,13-09-2011,Resi Pölking,USA,Seattle,Washington,Supplies,Acme Value Line Scissors,7.3,2.0,2.19
2784,CA-2011-142769,13-09-2011,13-09-2011,Resi Pölking,USA,Seattle,Washington,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,2.0,75.99
2785,CA-2011-142769,13-09-2011,13-09-2011,Resi Pölking,USA,Seattle,Washington,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,4.0,60.88
2786,CA-2011-142769,13-09-2011,13-09-2011,Resi Pölking,USA,Seattle,Washington,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,2.0,20.06
2787,CA-2011-142769,13-09-2011,13-09-2011,Resi Pölking,USA,Seattle,Washington,Paper,Xerox 1942,48.94,1.0,24.47
2788,CA-2011-142769,13-09-2011,13-09-2011,Resi Pölking,USA,Seattle,Washington,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,2.0,9.74
2789,CA-2014-126634,31-03-2014,02-04-2014,Alan Barnes,USA,Lakewood,California,Furnishings,Flat Face Poster Frame,94.2,5.0,39.56
2790,CA-2013-118500,18-11-2013,19-11-2013,Heather Jas,USA,San Francisco,California,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,49.5,5.0,13.37
2791,CA-2013-149916,23-12-2013,25-12-2013,Emily Ducich,USA,Seattle,Washington,Binders,Wilson Jones International Size A4 Ring Binders,55.36,4.0,19.38
2792,CA-2013-149916,23-12-2013,25-12-2013,Emily Ducich,USA,Seattle,Washington,Machines,Texas Instrument TI-15 Fraction Calculator,11.56,1.0,3.76
2793,CA-2012-158918,20-12-2012,25-12-2012,Arianne Irving,USA,Los Angeles,California,Paper,Staples,17.12,4.0,7.7
2794,CA-2014-101665,26-11-2014,02-12-2014,Tracy Zic,USA,San Francisco,California,Art,DIXON Oriole Pencils,5.16,2.0,1.34
2795,CA-2013-155446,17-12-2013,24-12-2013,Tanja Norvell,USA,San Diego,California,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,7.0,4.45
2796,CA-2013-144015,27-06-2013,27-06-2013,Adam Hart,USA,Los Angeles,California,Supplies,Premier Electric Letter Opener,231.72,2.0,11.59
2797,CA-2013-144015,27-06-2013,27-06-2013,Adam Hart,USA,Los Angeles,California,Fasteners,OIC Binder Clips,17.9,5.0,8.95
2798,CA-2013-144015,27-06-2013,27-06-2013,Adam Hart,USA,Los Angeles,California,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",12.48,2.0,5.62
2799,CA-2013-118311,25-10-2013,29-10-2013,Emily Ducich,USA,San Francisco,California,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,450.0,5.0,162.0
2800,CA-2014-127096,16-09-2014,18-09-2014,Christopher Schild,USA,San Francisco,California,Tables,Bretford Rectangular Conference Table Tops,300.9,1.0,11.28
2801,US-2011-132745,01-10-2011,05-10-2011,Neil Französisch,USA,Reno,Nevada,Fasteners,Sterling Rubber Bands by Alliance,4.71,1.0,0.0
2802,CA-2011-119144,16-11-2011,18-11-2011,Justin Deggeller,USA,Los Angeles,California,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,79.97,4.0,-17.99
2803,CA-2011-119144,16-11-2011,18-11-2011,Justin Deggeller,USA,Los Angeles,California,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",305.97,3.0,25.2
2804,CA-2011-119144,16-11-2011,18-11-2011,Justin Deggeller,USA,Los Angeles,California,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3.0,10.35
2805,CA-2011-105648,03-03-2011,07-03-2011,Eva Jacobs,USA,San Diego,California,Tables,"Bevis Oval Conference Table, Walnut",626.35,3.0,-23.49
2806,US-2012-145422,03-12-2012,07-12-2012,Pierre Wener,USA,San Francisco,California,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",359.5,3.0,-29.61
2807,CA-2014-136623,12-07-2014,17-07-2014,Tom Stivers,USA,San Diego,California,Phones,Belkin iPhone and iPad Lightning Cable,71.95,6.0,5.4
2808,CA-2014-136623,12-07-2014,17-07-2014,Tom Stivers,USA,San Diego,California,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5.0,9.31
2809,CA-2014-148145,19-03-2014,24-03-2014,Scott Williamson,USA,Seattle,Washington,Art,Deluxe Chalkboard Eraser Cleaner,46.2,4.0,21.25
2810,CA-2014-116988,28-06-2014,30-06-2014,Pauline Webber,USA,Seattle,Washington,Paper,Xerox 1997,19.44,3.0,9.33
2811,CA-2014-116988,28-06-2014,30-06-2014,Pauline Webber,USA,Seattle,Washington,Furnishings,Executive Impressions Supervisor Wall Clock,126.3,3.0,40.42
2812,CA-2014-116988,28-06-2014,30-06-2014,Pauline Webber,USA,Seattle,Washington,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5.0,244.62
2813,US-2012-144771,02-10-2012,04-10-2012,Chloris Kastensmidt,USA,Hillsboro,Oregon,Furnishings,9-3/4 Diameter Round Wall Clock,11.03,1.0,3.03
2814,US-2012-144771,02-10-2012,04-10-2012,Chloris Kastensmidt,USA,Hillsboro,Oregon,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,53.04,3.0,-4.64
2815,CA-2014-128076,03-02-2014,08-02-2014,Bill Overfelt,USA,San Diego,California,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,210.58,2.0,12.63
2816,CA-2014-128076,03-02-2014,08-02-2014,Bill Overfelt,USA,San Diego,California,Binders,GBC Durable Plastic Covers,30.96,2.0,10.06
2817,CA-2014-128076,03-02-2014,08-02-2014,Bill Overfelt,USA,San Diego,California,Machines,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",239.98,2.0,39.0
2818,CA-2013-112578,30-12-2013,03-01-2014,Frank Olsen,USA,Sacramento,California,Storage,Project Tote Personal File,14.03,1.0,4.07
2819,CA-2013-112578,30-12-2013,03-01-2014,Frank Olsen,USA,Sacramento,California,Supplies,Fiskars Spring-Action Scissors,27.96,2.0,7.27
2820,CA-2013-151148,13-09-2013,14-09-2013,Philisse Overcash,USA,Louisville,Colorado,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,146.95,3.0,9.18
2821,CA-2013-151148,13-09-2013,14-09-2013,Philisse Overcash,USA,Louisville,Colorado,Chairs,"Global Stack Chair without Arms, Black",83.14,4.0,5.2
2822,CA-2012-165813,20-03-2012,22-03-2012,Bryan Mills,USA,Salem,Oregon,Storage,Portable Personal File Box,29.3,3.0,2.56
2823,CA-2013-116911,16-09-2013,21-09-2013,Justin Deggeller,USA,Twin Falls,Idaho,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,20.42,4.0,6.64
2824,CA-2013-116911,16-09-2013,21-09-2013,Justin Deggeller,USA,Twin Falls,Idaho,Tables,Bretford Rectangular Conference Table Tops,1128.39,3.0,259.53
2825,CA-2014-145765,29-05-2014,03-06-2014,Candace McMahon,USA,Phoenix,Arizona,Phones,Panasonic KX TS208W Corded phone,195.96,5.0,19.6
2826,CA-2014-145765,29-05-2014,03-06-2014,Candace McMahon,USA,Phoenix,Arizona,Paper,Xerox 230,15.55,3.0,5.44
2827,CA-2014-145765,29-05-2014,03-06-2014,Candace McMahon,USA,Phoenix,Arizona,Accessories,Logitech Gaming G510s - Keyboard,271.97,4.0,54.39
2828,CA-2011-162992,19-12-2011,21-12-2011,Bart Pistole,USA,Los Angeles,California,Labels,Avery 516,14.62,2.0,6.87
2829,CA-2011-162992,19-12-2011,21-12-2011,Bart Pistole,USA,Los Angeles,California,Fasteners,Advantus T-Pin Paper Clips,22.55,5.0,8.79
2830,CA-2011-162992,19-12-2011,21-12-2011,Bart Pistole,USA,Los Angeles,California,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,583.8,5.0,72.98
2831,CA-2011-162992,19-12-2011,21-12-2011,Bart Pistole,USA,Los Angeles,California,Phones,Clarity 53712,211.17,4.0,15.84
2832,CA-2013-106397,08-07-2013,14-07-2013,Max Jones,USA,Orem,Utah,Paper,Xerox 226,12.96,2.0,6.22
2833,CA-2013-106397,08-07-2013,14-07-2013,Max Jones,USA,Orem,Utah,Art,Boston KS Multi-Size Manual Pencil Sharpener,45.98,2.0,12.87
2834,US-2014-100398,20-08-2014,24-08-2014,Denny Ordway,USA,Salt Lake City,Utah,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",102.72,3.0,37.24
2835,CA-2014-120614,31-05-2014,05-06-2014,Suzanne McNair,USA,Los Angeles,California,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4.0,18.01
2836,CA-2012-127754,26-07-2012,31-07-2012,Cyma Kinney,USA,Glendale,Arizona,Chairs,Office Star - Contemporary Task Swivel Chair,266.35,3.0,13.32
